Mfcc,Chroma,MelSpectogram,Centroid,Spread,Flatness,Noiseness,Rolloff,Crest,Entropy,Decrease,Contrast,Pitch,Emotion
3.332242,285.63184,28.185478,387.74005,449.5705,0.5426035,0.004362927,581.6288,8.166938,0.71206105,0.019262282,0.34945035,85.357796,5
7.2053947,1.0799245,0.35632762,291.5728,400.33386,0.5765403,0.0029802085,454.9363,6.012828,0.749263,-0.07311171,0.33843085,0,7
4.59445,38.62885,6.67952,332.2586,401.41068,0.5471289,0.0029920533,492.99518,7.2723436,0.7292829,-0.012931222,0.34119087,10.933047,6
7.2738233,4.728226,0.40495065,334.89917,412.32156,0.52354944,0.003132557,471.31146,7.3547683,0.7075896,-0.0676729,0.36304352,54.55714,3
5.832481,16.333437,2.451743,287.2844,384.78506,0.5588008,0.0028421236,432.47662,5.7612906,0.74622196,-0.039909855,0.3588573,0,1
5.2113924,20.34762,4.216524,327.60098,409.40723,0.57364154,0.0031010206,487.85046,7.0064697,0.73646873,-0.08702352,0.37330356,0,4
2.4796243,199.12482,37.042477,349.15817,430.54013,0.5408951,0.004485015,526.2712,7.1574893,0.73456144,-0.037995543,0.35994324,52.903732,5
6.625138,1.394205,0.38859272,295.0455,409.43634,0.57642716,0.003264289,457.58755,5.6620793,0.7521818,-0.08790739,0.3305265,0,7
5.8811164,12.618262,2.082796,326.9812,414.72116,0.5626096,0.00381233,473.77777,6.494201,0.7316185,-0.06094812,0.36046624,0,6
2.196731,88.61191,15.318672,342.8673,414.94244,0.5139731,0.002838598,526.51935,8.161825,0.69813067,-0.038000133,0.3656665,42.819515,3
3.9912279,48.797012,9.597142,293.0019,394.71173,0.5538432,0.0031772214,440.96045,6.8396635,0.7344822,-0.032536943,0.3507625,11.941095,1
5.6344323,12.306068,2.2555482,292.99426,419.4297,0.56199896,0.003696291,428.35052,6.804533,0.73365027,-0.084121585,0.36930126,0,4
4.4390864,71.42579,15.740291,364.01086,455.24783,0.5483735,0.004618085,528.90295,7.7163005,0.7231262,-0.045029413,0.3571092,143.01178,5
5.944516,9.391152,1.8222394,261.5925,372.88535,0.53361076,0.0032616754,365.9204,5.611854,0.73992914,-0.033167753,0.33598962,0,7
4.795692,17.449097,2.6076183,313.48343,414.13538,0.5561614,0.0037431463,453.0457,7.387219,0.7370935,-0.006982375,0.3560112,31.502703,6
3.5100858,75.57672,12.560283,344.55594,427.48203,0.55099595,0.0038652741,499.5169,7.8065886,0.72854656,0.0011125666,0.37248003,41.8633,3
4.4241896,54.306004,12.149764,302.64896,397.25378,0.54895747,0.0033079726,443.75,6.3357644,0.74458736,-0.06627164,0.34181252,7.7884607,1
5.899401,10.843101,2.6398916,266.6313,372.74734,0.52683353,0.0029736664,368.84058,6.4984818,0.73493636,-0.030204916,0.3633781,0,4
3.4144878,465.2174,86.70374,367.14398,456.35315,0.523681,0.005853592,488.03418,8.407882,0.6975921,0.010198301,0.36001742,175.39986,5
7.134168,1.2582858,0.40212476,248.76883,368.51562,0.5318074,0.0031246212,351.87265,5.2161307,0.74237466,-0.10738451,0.33080536,0,7
7.162982,1.4770644,0.34999448,278.1955,368.40738,0.5102999,0.0031400642,368.5654,7.003437,0.7134402,-0.092042096,0.35669595,10.321324,6
4.2554817,86.68027,14.495652,329.51996,426.74255,0.5610733,0.0039619133,471.81372,7.583107,0.7228616,-0.011786864,0.33811814,72.54404,3
5.15737,30.546331,5.7522254,282.66052,384.07077,0.51536375,0.003349906,378.67648,7.198136,0.72148514,-0.058019824,0.36523503,2.0283976,1
5.8121686,15.469805,3.5483804,244.57681,377.40686,0.52813536,0.0036813887,315.17856,6.164158,0.7204691,-0.0704547,0.33628085,0,4
5.283151,41.973316,9.187523,317.67996,426.57742,0.5478533,0.003952399,445.07574,6.7551055,0.722306,-0.03563773,0.33100298,21.749538,5
6.901482,1.143468,0.34819978,269.97003,394.08716,0.5510692,0.0035334758,370.3747,6.2801056,0.7274551,-0.084882766,0.32886595,0.748538,7
5.473423,15.233367,3.3833625,306.64404,420.6585,0.56161666,0.003979168,424.06638,6.997223,0.73392946,-0.047199283,0.34509048,5.9642544,6
4.671607,34.420486,6.6670556,318.58655,428.4202,0.5506865,0.0034597882,464.52283,7.2800198,0.73216444,-0.020229593,0.3633325,12.169308,3
5.7914696,17.615437,3.7159262,264.39154,385.75394,0.5275706,0.0033024272,351.19522,6.6631675,0.7269195,-0.044952977,0.34760857,0,1
6.033511,4.1134267,1.0301484,272.8014,390.96622,0.55637425,0.0031025063,397.24408,5.487535,0.74005,-0.0739145,0.3547951,0,4
6.0077195,46.328594,10.782274,380.50882,534.2779,0.6110152,0.0083124265,525.23364,6.4126873,0.74873155,-0.043753374,0.33241078,88.446785,5
6.4658923,14.422607,3.026296,265.5235,432.75098,0.5606336,0.0055202544,348.01556,5.8870096,0.7439122,-0.12035646,0.33229175,9.514007,7
7.048707,7.206559,0.7538677,315.31754,459.6094,0.54829043,0.006279995,389.41605,7.5345116,0.71833575,-0.038447116,0.33300954,47.935978,6
3.465376,114.26572,22.575123,331.7308,452.1958,0.5780963,0.00467034,460.77844,7.0528946,0.7351689,-0.050128,0.33303085,57.839523,3
4.3822985,43.111362,8.955138,276.62094,406.95157,0.54356205,0.0045032874,350.5848,6.630921,0.7322575,-0.04017694,0.34978053,7.026854,1
6.4258933,5.906707,0.81485444,244.10379,386.11447,0.54426104,0.0038299225,306.37256,5.9072065,0.72636265,-0.12696272,0.3212217,0,4
3.9501703,492.5746,41.553047,446.53574,556.4231,0.57701933,0.008448891,706.27704,7.5186925,0.7344815,-0.048980173,0.36236393,211.59378,5
7.156572,1.2071884,0.38781622,256.00897,375.38925,0.5405049,0.0030959477,358.84354,5.349088,0.7358449,-0.1042831,0.3277885,0,7
5.0566854,15.83792,2.6902232,325.2007,429.04922,0.5399524,0.004124924,446.2555,7.8823934,0.7091244,-0.03431828,0.33656242,52.908474,6
4.8456564,39.625313,7.2146063,313.92426,405.95468,0.5385467,0.0034621244,436.22223,6.8965197,0.728041,-0.02076167,0.33679205,50.851124,3
5.626812,37.66015,6.6130743,293.8665,398.63022,0.5546104,0.0034429787,414.93506,6.1671324,0.7453054,-0.004978515,0.3565009,13.771015,1
6.5246854,6.7441063,1.0453504,269.97482,387.68936,0.5611668,0.0033847261,378.6307,5.7530565,0.7415263,-0.0779645,0.34231937,0,4
6.6502934,84.37387,0.2910824,387.67352,537.33563,0.58214056,0.008384165,635.7955,5.973058,0.759424,-0.024987318,0.31132483,176.85983,5
6.7345953,1.0993578,0.3439374,334.51437,469.34427,0.5457382,0.0052030524,444.50757,6.333939,0.7468713,-0.030580733,0.3721986,154.5432,7
6.794873,0.9857371,0.29862186,295.3521,391.8519,0.50613433,0.0032878267,365.78946,7.405562,0.71121836,-0.03694605,0.355826,121.5894,6
6.461315,118.542015,15.880737,318.59937,448.16223,0.54474914,0.004136627,506.07477,5.659794,0.74194455,-0.08211663,0.33655652,132.41203,3
5.399318,176.85478,34.85299,281.38184,419.25314,0.5525469,0.004327544,369.2623,6.150896,0.73921436,-0.0637768,0.3240137,8.188578,1
6.700775,0.88697016,0.27407047,229.11917,370.35345,0.52298874,0.0030471382,276.77902,5.567954,0.7418238,-0.19062805,0.3272008,0,4
5.256411,1667.8391,198.77684,477.99896,560.70807,0.5883846,0.006476993,764.64966,6.455135,0.7591634,-0.03308003,0.32443154,271.42575,5
6.9412084,2.4641438,0.31894243,270.17856,386.26068,0.52744627,0.0033261843,360.65292,5.8221006,0.7359808,-0.09438169,0.32108977,10.136335,5
5.757224,116.27893,7.2327924,334.90524,452.85834,0.55622214,0.0055981525,510.68375,5.6457295,0.75983864,0.006939646,0.33348122,29.16588,5
5.5251675,304.44092,62.38299,395.95282,479.03815,0.5760072,0.004055373,621.7082,6.452216,0.745373,0.0039242026,0.34322456,85.30296,7
6.3404665,1.1345795,0.36247975,281.1451,392.16748,0.54047257,0.003289694,385.40857,5.421667,0.7503927,-0.06214142,0.32636568,40.54321,7
6.01107,265.8045,44.363842,440.93936,571.01404,0.61017275,0.009377649,712.7341,6.261241,0.774643,0.0029111295,0.33509478,64.22608,7
5.369115,355.14905,44.328667,340.26636,467.61172,0.55840975,0.004914386,481.6929,6.785656,0.73964953,-0.069401,0.3425738,53.532322,6
6.8448625,1.1407409,0.3592354,241.3347,368.12433,0.5257019,0.0030914142,307.0707,5.1652293,0.7352227,-0.09539181,0.3328822,3.9565694,6
6.6622834,1.0931083,0.32441288,233.00209,354.9597,0.5105435,0.0032221605,290.66666,6.3836236,0.72359717,-0.12967342,0.3312001,0,6
4.948672,8.805087,0.7365605,261.33365,415.9941,0.5376015,0.0049350336,339.35184,5.523423,0.7395566,-0.05957329,0.33265603,16.050995,3
4.673146,262.76465,35.333874,285.0066,396.9601,0.5338709,0.0034442898,392.93787,5.6013937,0.74080837,-0.05106077,0.3336591,38.951317,3
6.6915793,1.2887547,0.39134786,272.01273,420.45383,0.56209415,0.0036568264,366.7315,5.7978234,0.74346334,-0.1866288,0.31935304,0,3
5.389436,93.83428,17.703426,274.9751,382.09213,0.53292686,0.0031827455,372.30392,5.9385767,0.7409111,-0.07470845,0.33234903,3.8482685,1
6.6018953,4.002037,0.9111026,218.22911,364.48132,0.5186246,0.0033298333,253.38078,5.6234035,0.7249571,-0.25089383,0.30316085,0,4
6.614651,1.027145,0.32680935,219.62093,351.69507,0.5148268,0.0030500724,271.4567,5.3347416,0.73058295,-0.22521858,0.3210299,0,4
6.6405964,1.5485778,0.42656794,220.01921,344.42233,0.5037287,0.002875747,261.68832,5.7515397,0.72329944,-0.13609879,0.32327145,0,4
4.8959203,320.28964,48.217426,258.9292,386.8501,0.49180126,0.0026362152,342.75363,5.102453,0.7456191,0.0110240625,0.31994775,51.769386,5
5.420978,188.90607,33.665226,262.8834,388.3126,0.5089709,0.0031744856,314.76868,7.036718,0.7227212,-0.007337713,0.33408704,32.09944,7
6.621487,29.046999,2.9372792,256.327,378.40576,0.516737,0.0029797128,329.9578,6.3127894,0.7334374,-0.038572706,0.30121103,15.029982,6
5.8122425,65.66272,10.0055895,290.13986,414.27362,0.5308129,0.0031836631,390.96918,6.755174,0.73430294,-0.034767102,0.33973756,15.840579,3
6.7364106,1.0410107,0.305876,247.2002,371.82263,0.51797104,0.0028841048,330.6338,6.180756,0.73619336,-0.1631347,0.32885724,2.9920657,1
6.640177,2.1996346,0.5217564,210.94612,334.02322,0.4767734,0.0025364258,263.8889,5.3110127,0.7290914,-0.3377179,0.31178394,0,4
4.1995716,631.4185,85.782234,305.0657,451.81888,0.56960243,0.0046067,442.44373,5.426159,0.7636792,-0.048860773,0.33214295,25.88918,5
6.9896145,0.98537314,0.31820184,267.78955,396.4809,0.5345743,0.0028733455,367.35016,5.9504304,0.74256575,-0.19210768,0.34126508,3.0223944,7
6.564274,9.349394,2.2415576,241.36867,374.02304,0.5224855,0.0028268648,311.51202,5.3783245,0.73623097,-0.15222988,0.33004713,0.25692907,6
6.7278543,0.93254507,0.307052,268.2678,389.07492,0.531823,0.0031298546,381.63266,5.247325,0.75038034,-0.11151204,0.3314743,4.5638075,3
4.5246053,158.94218,24.449965,303.2384,437.9586,0.5694592,0.0039147097,434.6975,5.645674,0.7595382,-0.077098384,0.33347645,22.87736,1
7.2426305,10.32737,3.7763336,232.83385,373.192,0.5274234,0.0027930036,279.8893,5.6360373,0.73473585,-0.19392028,0.31690365,0,4
7.0323796,1.0039837,0.3231791,330.57074,484.15118,0.54898775,0.00875881,528.5489,5.607937,0.75707835,-0.012969835,0.3349023,151.20503,5
6.5815215,1.0530956,0.3453336,313.97098,445.80347,0.52852535,0.006505131,458.59106,6.320004,0.73581356,-0.039954945,0.33638766,38.42205,7
6.8207784,7.6884484,0.589123,295.51486,451.59644,0.5301374,0.007124776,376.27737,6.815361,0.72505724,-0.030408546,0.34161693,65.79386,6
5.6841345,5.054438,0.57307005,292.32895,459.3343,0.5563164,0.0077838744,403.44827,5.865754,0.7459992,-0.08981073,0.32047832,17.66892,3
4.5914125,76.2375,10.331462,301.0482,485.61972,0.5537988,0.010868593,441.07144,5.6557364,0.74581105,-0.075688474,0.31560656,4.019528,1
6.5994654,9.761997,2.1829107,285.3142,469.83295,0.5437259,0.011640952,418.46472,5.7395215,0.7426017,-0.030409101,0.3342287,0,4
6.3651576,1.1274214,0.3412186,348.6779,451.3274,0.54562163,0.0041039013,523.98254,6.181213,0.75444394,0.010080944,0.34363878,110.073326,5
6.781477,1.0010262,0.3192701,356.5738,461.6637,0.5550434,0.0049950057,524.5283,6.1516905,0.750067,-0.025899023,0.35264406,132.55212,7
5.805386,554.2475,68.36788,324.57678,418.54517,0.5370533,0.003703736,470.30652,6.7156954,0.7403253,-0.048976064,0.3525351,48.193653,6
4.2998934,698.815,94.29591,312.78598,421.0257,0.54712725,0.0038469848,469.16376,5.8812065,0.75479543,-0.053052787,0.33497763,30.220652,3
6.603014,1.5320972,0.4153861,276.9321,406.27243,0.55912066,0.0036498783,380.61224,5.7531347,0.75171864,-0.013336392,0.3271859,6.9621525,1
6.0470724,10.534347,2.2661223,238.34207,354.8444,0.5189349,0.0026965858,314.96213,5.8350425,0.7354837,-0.05819397,0.33841446,0,4
5.5751815,393.5054,70.803566,282.83768,403.81186,0.5101113,0.0040766667,386.3248,6.5371943,0.7305052,-0.029270977,0.3419348,25.445694,5
5.8693376,107.33816,21.409273,299.20642,427.8829,0.53968966,0.0049167597,398.97958,6.0306864,0.7473924,-0.011292474,0.33785504,26.32631,7
6.446182,0.96629196,0.2901943,265.61258,404.4638,0.5226936,0.0044219596,345.5056,5.479185,0.7340101,-0.016170403,0.3257063,20.50296,6
6.6003194,25.9309,1.7600304,274.7535,423.68124,0.5576562,0.004541869,367.61133,5.7943788,0.74987644,-0.14046378,0.3256185,18.117395,3
5.757403,1.3169594,0.38031954,276.80594,420.42535,0.55183536,0.0045464034,360.88437,5.7878685,0.750285,-0.05152851,0.33972958,5.165001,1
7.0922966,1.1432567,0.3642797,222.69331,354.25305,0.50511026,0.0030196412,264.76868,5.892764,0.72644544,-0.19258283,0.3309,0,4
5.574327,351.2043,90.473625,307.08496,403.33502,0.49745792,0.004294095,415.75876,6.590034,0.7296629,0.00722529,0.33566225,64.51158,5
6.374534,44.24914,7.8256836,281.5227,384.96304,0.5143082,0.0032976067,385.52188,7.042933,0.72739756,-0.02631565,0.33461878,17.349663,7
6.9734454,17.747856,4.2477717,244.00806,340.10947,0.46810013,0.0026569865,309.96017,6.190459,0.72003204,-0.030329691,0.32866922,13.195188,6
6.3206253,35.734642,9.686269,260.79495,375.1549,0.509321,0.0032056666,342.32208,6.4676704,0.7305806,-0.14362803,0.3324298,7.398849,3
5.6013536,87.17497,21.054226,266.09747,384.9107,0.52363247,0.0034053642,361.79578,6.351239,0.7354074,-0.06289276,0.3151399,7.970179,1
7.280131,4.7438564,1.3692335,227.35828,341.20178,0.49166396,0.0027202824,286.2676,5.8749676,0.72534686,-0.07204298,0.32228264,0,4
4.5837684,407.50272,71.34096,295.6195,431.20508,0.5291091,0.00415657,394.4223,6.515232,0.73995334,-0.028399566,0.34185544,133.7459,5
5.7078896,525.24524,60.524395,309.63953,445.1512,0.5417767,0.0046287384,418.35016,6.479304,0.74698234,0.016584,0.3369542,28.983572,7
6.868173,22.945059,4.9829884,247.0291,400.8278,0.5201813,0.0051252516,296.65353,5.331858,0.7415863,-0.062181905,0.30216292,3.0968313,6
6.3463993,25.652315,4.7779064,288.71246,399.85455,0.51978654,0.0034650997,371.7899,6.3285565,0.7322377,-0.022090198,0.35928404,29.406752,3
6.3371887,1.071572,0.32536027,248.63911,378.3032,0.5136021,0.0034187043,309.7643,6.757825,0.72470814,-0.034729514,0.3475235,1.0069543,1
6.904666,1.4108877,0.35854143,223.67729,359.28592,0.5073633,0.0033789733,272.0803,5.5198493,0.7274933,-0.20165269,0.3187213,0,4
5.4479313,300.9026,59.87329,282.4428,409.44983,0.5236332,0.0037207226,399.19614,5.91314,0.74698615,-0.03488379,0.32051492,35.459564,5
6.74386,1.6830864,0.3479619,364.26993,501.05444,0.5708402,0.0065987213,542.522,6.2171593,0.7570857,-0.010411079,0.32240906,51.751457,7
5.996045,40.661873,6.3415537,261.92,418.2405,0.5303833,0.004675434,333.67346,5.4723024,0.74611133,-0.13119477,0.32787815,10.485422,6
5.6647215,144.4696,29.147116,285.97488,411.13416,0.54829943,0.00323968,408.4388,5.7168427,0.7482197,-0.06532499,0.32160202,13.912221,3
5.622229,95.83466,14.109756,278.44043,406.005,0.5426339,0.0035292346,394.09448,5.7847533,0.7464168,-0.17026323,0.33874694,11.207211,1
6.7780585,1.2837657,0.38203907,238.39204,379.48972,0.5247683,0.0035289743,307.14285,5.672533,0.736216,-0.2871768,0.32370892,1.0596026,4
3.062217,826.80927,101.57527,411.66867,600.46356,0.5891727,0.020353233,713.29114,6.441803,0.7542375,-0.04180712,0.32706827,268.21457,5
6.132117,28.107311,6.3393474,367.85446,591.3866,0.6116176,0.016182935,550.5976,5.7687955,0.76493484,-0.047010407,0.32914674,27.629927,7
6.769543,1.0521727,0.35051724,311.426,484.6424,0.5577369,0.009428852,417.2996,6.244168,0.72659683,-0.0559294,0.31160578,183.03865,6
6.674464,0.9192533,0.28061405,333.48386,534.1841,0.58821714,0.01360769,497.92532,5.613439,0.7498809,-0.053390164,0.31049076,29.973557,3
5.4016447,135.60641,26.597847,344.24918,567.66876,0.57159615,0.020144057,577.6893,5.813089,0.7437976,-0.054643314,0.32232857,4.722198,1
5.380924,14.763623,3.7514176,270.06815,471.19672,0.5799326,0.008181745,327.2512,5.2553997,0.7499363,-0.08684692,0.30781677,0.17801514,4
5.9238763,172.15334,9.336351,414.75052,585.8691,0.5917416,0.012938192,683.5034,6.5366607,0.7577561,-0.03605804,0.34959027,237.45357,5
5.6117578,35.836483,1.2736759,357.50372,481.21472,0.54936796,0.0064891824,522.04724,6.479643,0.75029457,0.016326997,0.36749902,38.814648,7
6.0739117,1.0250834,0.31810555,338.9796,495.99136,0.5886337,0.008161865,492.62296,5.9665728,0.7586074,-0.015379509,0.3494118,88.07963,6
6.55997,5.1279473,1.3341907,293.2983,452.2643,0.56095725,0.006352076,406.92642,5.72146,0.74827176,-0.11022108,0.32673946,3.4042754,3
6.4608335,26.947468,3.398692,283.82172,442.6092,0.5547004,0.006417853,381.8352,5.7493496,0.7487365,-0.039762627,0.33089146,2.7417984,1
6.9342513,1.0186934,0.30686253,235.811,383.02905,0.53991616,0.0039322404,293.77432,5.150022,0.7462412,-0.19339028,0.30779243,0,4
5.581813,413.6899,62.949314,294.7742,420.54263,0.559731,0.0036734678,404.38248,5.676368,0.74970496,-0.053107627,0.33599964,19.130669,5
7.0541925,3.4384346,0.497465,246.39781,366.54938,0.52859396,0.0029667395,315.16855,5.4140415,0.7425807,-0.08579027,0.3355225,0,7
6.759886,1.0429665,0.3259568,243.19876,391.46704,0.54410034,0.003679425,294.00748,5.896883,0.7344944,-0.08599534,0.3342138,0,6
5.553402,42.06057,7.324942,282.59647,430.16675,0.5615863,0.0044445223,390.7583,6.267669,0.7385966,-0.097786285,0.32825223,17.33173,3
5.0104027,74.65124,13.952921,280.74234,394.12424,0.5493634,0.0036154238,392.66666,5.7053595,0.74937487,-0.07038479,0.35732692,2.8428223,1
6.8605895,1.0820174,0.33432955,225.38988,352.5425,0.51318204,0.002993473,276.3713,5.211111,0.7312989,-0.091114946,0.31666633,0,4
5.590916,1.297752,0.33711952,559.4794,647.53534,0.5926463,0.016100165,862.25684,6.887287,0.7459916,-0.01671315,0.3451862,186.57513,5
5.801011,25.840673,5.702674,295.67535,421.38,0.5598263,0.004448732,385.40857,6.4165907,0.74740106,-0.028925817,0.3363719,8.12946,5
4.092572,188.94363,33.77928,308.15045,425.40228,0.5699875,0.003971437,431.21548,6.0500727,0.7583306,-0.0117425425,0.34982884,20.70399,5
6.8642616,0.97057873,0.30750838,266.14163,403.07184,0.56630856,0.004608906,352.0906,5.344205,0.7509206,-0.086544245,0.32950085,0,7
6.7222085,1.220696,0.39051816,235.25685,348.90875,0.526839,0.0028324898,311.2745,4.951948,0.74044544,-0.04626927,0.31907374,0,7
7.0920134,1.2251137,0.36507615,254.65575,365.5815,0.5388312,0.003136947,351.24377,5.238281,0.746317,-0.11460004,0.3349178,0.5579579,7
6.786048,1.2452536,0.33495244,373.85327,474.621,0.5482106,0.005599793,541.5459,7.364563,0.7264107,-0.04045929,0.34878263,90.45658,6
6.814178,1.1930538,0.39739865,236.86742,362.92816,0.52545655,0.0034180926,303.0837,5.7626166,0.73679096,-0.11845159,0.3230034,0,6
5.640387,13.689687,0.5625389,340.64563,448.22632,0.5643924,0.0047821486,494.52737,6.4400845,0.7460051,-0.001054095,0.36351925,40.785378,6
5.993296,11.038241,2.467207,297.28964,424.97424,0.5821849,0.004282315,433.11966,5.6775775,0.75409335,-0.06229686,0.33220583,3.4318728,3
5.4684324,32.19529,4.57907,303.87582,410.8218,0.56261635,0.003725769,445.32162,6.282337,0.74341923,-0.053212475,0.34317058,9.413332,3
4.6972203,21.071941,4.182466,267.4866,398.665,0.5564237,0.0037358527,384.29953,5.258585,0.7534998,-0.16913627,0.33582819,0,3
6.0175705,10.63697,2.038912,253.18866,365.8026,0.54204506,0.0030018415,364.43298,5.1580005,0.7529796,-0.15727529,0.32441652,0,1
7.0712147,1.0189629,0.31767157,234.82584,360.7483,0.5353307,0.0030080862,307.38635,5.1389832,0.73891217,-0.11017707,0.32135987,0,4
6.100055,6.028916,1.379627,234.57079,361.74707,0.5259111,0.0034622531,311.6959,5.0944977,0.7424885,-0.14108568,0.33027828,0,4
7.1754565,1.0356342,0.33859736,242.18169,355.86356,0.5226017,0.0029664817,311.68033,5.3308277,0.7417085,-0.08549228,0.3276606,0,4
5.6637044,68.854805,8.302272,305.79773,419.8015,0.53752106,0.0026306773,429.09836,5.6301956,0.7543759,-0.00417597,0.34839344,78.72185,5
5.846312,16.086145,1.9032794,266.50916,378.8167,0.5492086,0.002738579,369.0171,5.3363695,0.75839204,-0.020600751,0.31231913,8.414041,7
6.242861,20.107477,2.9916253,256.0784,363.2558,0.5315085,0.0027263283,341.87817,5.676805,0.74664724,0.031104648,0.31829935,5.6345973,6
5.6135893,65.365234,8.9549885,310.83582,430.0413,0.5681731,0.003436609,420.8531,5.8555074,0.75642335,-0.042108815,0.32581586,29.396618,3
5.3325257,19.895796,2.6643212,286.76736,402.50134,0.5614624,0.0033667625,405.77777,5.943986,0.75387824,-0.087865606,0.32171208,0,1
6.748343,11.004477,1.5754482,254.15936,364.93845,0.5253791,0.0026463622,326.26727,5.64367,0.74105626,-0.04374841,0.31506172,0,4
5.006897,134.71828,26.901882,327.17938,430.68408,0.56656605,0.0033668359,460.15326,6.2287455,0.75153965,-0.06487962,0.35487533,29.911964,5
6.8422117,1.1636869,0.37173253,239.06053,368.65637,0.5362525,0.0031467145,306.52866,5.361253,0.7399998,-0.10197734,0.34249425,0,7
6.3895917,3.6720865,0.7444859,226.97258,345.2588,0.511057,0.0026315234,293.86972,4.8671794,0.7379955,-0.055879973,0.33068308,0,6
6.694951,9.821664,0.83469206,274.65533,381.93817,0.5344319,0.003302826,375.61475,6.243118,0.73870283,-0.039425686,0.34220996,20.485023,3
6.149186,22.832565,4.3551307,286.27155,413.0854,0.57014424,0.0035551088,410.1329,4.9744782,0.76382536,-0.06348464,0.32981104,0.8865154,1
6.025997,2.343852,0.58213276,244.99051,377.5793,0.5470268,0.0032703856,322.2628,5.106875,0.7479427,-0.047482584,0.32202476,0,4
5.944863,31.179829,5.434304,293.57236,427.70737,0.54625005,0.004793453,406.0219,5.7939043,0.74956733,-0.08323534,0.3414763,3.8610709,5
6.8724146,1.0435426,0.33096752,264.15015,392.39847,0.53558075,0.0040338147,334.3648,5.6132355,0.7371532,-0.079095475,0.33271354,1.300813,7
6.602003,1.1450436,0.34833118,255.76544,391.8746,0.5481713,0.0040034824,351.75098,4.988405,0.7471079,-0.020314435,0.31615132,0,6
7.1746707,1.0329388,0.33243176,272.3463,405.3969,0.5239193,0.004717766,329.70087,6.3904724,0.72837937,-0.047343433,0.32628632,15.99061,3
4.6341667,47.530025,8.28263,290.45416,429.4924,0.5555128,0.0051188916,391.954,5.460343,0.7527396,-0.038672023,0.34788132,2.24373,1
5.803854,3.3378649,0.88073623,229.92769,360.19476,0.514726,0.0036135141,284.63205,5.3725014,0.73505956,-0.03627539,0.332841,0,4
5.6842265,139.786,20.067049,360.57248,437.56467,0.5710762,0.0036814902,529.42175,6.150377,0.7573059,0.02054021,0.34680817,31.544893,5
6.7675877,1.1920063,0.38029686,237.21466,358.4954,0.5327432,0.002831679,303.34396,5.2808247,0.74085057,-0.099013485,0.33562994,0,7
6.5081863,8.733433,1.8257415,245.94391,360.2774,0.53047866,0.002783173,325.77094,5.592184,0.7396847,-0.05525092,0.33666158,0,6
4.157691,120.58181,19.878162,323.22314,427.56912,0.56198215,0.003481647,474.76636,7.145607,0.7427783,-0.067715764,0.34736496,24.565563,3
6.7954836,25.650352,1.1530069,302.67606,395.5822,0.55384535,0.0030209643,446.12546,5.9303207,0.7546175,-0.10473701,0.3362578,21.585567,1
7.0825195,1.2889467,0.33110383,232.39006,334.38623,0.5022487,0.0024587775,299.4425,5.2537756,0.7351912,-0.053287733,0.33088544,0,4
6.1462173,31.055937,5.131293,294.34567,407.00775,0.5544226,0.0040069707,395.78543,6.153532,0.74784535,-0.040681377,0.35152915,8.32723,5
6.1980457,6.724208,1.1238185,260.22662,388.728,0.5478476,0.004218169,347.86325,5.5493464,0.7410969,-0.11466654,0.32210383,0,7
6.740183,0.92996424,0.3047707,220.15756,345.07687,0.5030946,0.0029087686,284.41296,5.190559,0.7348681,-0.07854435,0.32774433,0,6
6.2882223,10.560357,1.9779767,293.06656,398.48068,0.5510258,0.0031998467,413.27014,6.597046,0.7436662,-0.047505476,0.33882436,13.924199,3
5.7206326,32.33588,3.5541,292.92413,402.55914,0.5544469,0.0034970632,410.38962,5.830417,0.7510312,-0.067268685,0.3395236,4.385073,1
6.550084,3.2896724,0.8152618,223.44809,339.4419,0.48807707,0.0028638719,279.29517,5.2543583,0.7330408,-0.06385282,0.33509943,0,4
5.695895,74.62676,14.635598,302.11725,411.4768,0.5352223,0.0037245126,421.53284,6.01321,0.74436367,-0.004912433,0.3401831,35.75277,5
6.445462,3.9161637,0.8918663,263.15887,373.09097,0.5385279,0.0027108083,368.4859,5.5091147,0.75067014,-0.09236508,0.3303745,0,7
6.898592,1.1599877,0.3730072,265.27283,371.5526,0.5247618,0.0029654,359.23346,5.668169,0.7444683,-0.008679839,0.3256685,7.2768526,6
5.224635,103.906494,20.014023,301.91425,400.31677,0.5289591,0.0030743582,434.0909,6.9058924,0.73445463,-0.040081546,0.34599957,37.506977,3
5.726004,36.902176,6.974973,276.25235,392.24194,0.5418103,0.003318821,379.0146,5.706798,0.754483,-0.01060496,0.3346359,4.301588,1
6.55942,3.2618778,0.83061206,238.33186,342.54718,0.5199963,0.0026339164,313.5246,5.3342543,0.7428176,-0.09015123,0.3177179,0,4
6.715013,1.7093109,0.38145566,307.60623,428.97223,0.564129,0.0044145626,409.81308,6.0608163,0.75417775,-0.03210021,0.33508867,9.399582,5
6.8052945,1.18474,0.37277547,270.3285,383.94965,0.5439436,0.0031729839,367.91278,5.760024,0.75266623,-0.08307575,0.34248117,0,7
6.9362288,0.98464626,0.30514303,229.6903,367.93057,0.5128248,0.0037671467,283.0986,5.3265095,0.7367857,-0.08898906,0.33637372,0,6
6.203625,11.094151,1.5887405,298.71243,406.70477,0.5302182,0.0042561362,389.4636,6.7142572,0.7349427,-0.029068694,0.3416605,31.54184,3
